proyecto_id,fecha,autor,categoria,metodo_match,diputado_id,fuente_mandato,bloque,familia,distrito,region,presidencia,gobierno,tipo,dominio,orientacion,saliencia
HCDN131347,2011-09-22,"BARRANDEGUY, RAUL ENRIQUE",diputado,exacto_vigente,HCDN1147,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,ENTRE RIOS,PAMPEANA,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN131385,2011-09-26,"RECALDE, HECTOR PEDRO",diputado,exacto_vigente,HCDN0910,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN131642,2011-10-13,"GODOY, RUPERTO EDUARDO",diputado,exacto_vigente,HCDN0755,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,SAN JUAN,CUYO,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN131910,2011-10-14,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE Y PROYECTO DE LEY,C,pro_liberalizacion,relacionada
HCDN132152,2011-11-08,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,LEY,D,administrativa_neutra,relacionada
HCDN132153,2011-11-08,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,LEY,D,administrativa_neutra,relacionada
HCDN132326,2011-11-15,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE Y PROYECTO DE LEY,C,administrativa_neutra,relacionada
HCDN132801,2011-11-24,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE Y PROYECTO DE LEY,C,administrativa_neutra,relacionada
HCDN134378,2012-02-13,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE Y PROYECTO DE LEY,C,administrativa_neutra,relacionada
HCDN133404,2012-02-22,"CASAÑAS, JUAN FRANCISCO",diputado,exacto_vigente,HCDN1154,hcdn,UCR,ucr,TUCUMAN,NOA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN134032,2012-03-07,"ROBERTI, ALBERTO OSCAR",diputado,exacto_vigente,HCDN1297,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,D,administrativa_neutra,relacionada
HCDN134174,2012-03-09,"FERNANDEZ, RODOLFO ALFREDO",diputado,exacto_vigente,HCDN1168,hcdn,UCR,ucr,CORRIENTES,NEA,cfk_2008_2015,no,LEY,B,administrativa_neutra,relacionada
HCDN134289,2012-03-13,"CARRIO, ELISA MARIA AVELINA",diputado,exacto_vigente,HCDN0079,hcdn,COALICION CIVICA - ARI,cc_ari,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN134595,2012-03-16,"VILLATA, GRACIELA SUSANA",diputado,exacto_vigente,HCDN1308,hcdn,FRENTE CIVICO - CORDOBA,provinciales,CORDOBA,PAMPEANA,cfk_2008_2015,no,LEY,D,administrativa_neutra,relacionada
HCDN134817,2012-03-20,"MICHETTI, MARTA GABRIELA",diputado,exacto_vigente,HCDN1191,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN134839,2012-03-20,"FERRARI, GUSTAVO ALFREDO HORACIO",diputado,exacto_vigente,HCDN1169,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN135176,2012-03-27,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN135183,2012-03-27,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN135189,2012-03-28,"ASPIAZU, LUCIO BERNARDO",diputado,exacto_vigente,HCDN1145,hcdn,UCR,ucr,CORRIENTES,NEA,cfk_2008_2015,no,LEY,B,administrativa_neutra,relacionada
HCDN135592,2012-04-11,"BIANCHI, IVANA MARIA",diputado,exacto_vigente,HCDN0964,hcdn,FRENTE PERONISTA,peronismo_federal,SAN LUIS,CUYO,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN135631,2012-04-11,"GONZALEZ, JUAN DANTE",diputado,exacto_vigente,HCDN0995,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MENDOZA,CUYO,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN135711,2012-04-13,"ATANASOF, ALFREDO NESTOR",diputado,exacto_vigente,HCDN0061,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN136026,2012-04-25,"GONZALEZ, GLADYS ESTHER",diputado,exacto_vigente,HCDN1178,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN136138,2012-05-02,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN136316,2012-05-09,"GARNERO, ESTELA RAMONA",diputado,exacto_vigente,HCDN1176,hcdn,CORDOBA FEDERAL,peronismo_federal,CORDOBA,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN136801,2012-05-18,"CASELLES, GRACIELA MARIA",diputado,exacto_vigente,HCDN0982,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,SAN JUAN,CUYO,cfk_2008_2015,si,DECLARACION,C,pro_liberalizacion,relacionada
HCDN137460,2012-05-28,"BIANCHI, IVANA MARIA",diputado,exacto_vigente,HCDN0964,hcdn,FRENTE PERONISTA,peronismo_federal,SAN LUIS,CUYO,cfk_2008_2015,no,RESOLUCION,B,proteccionista_defensiva,relacionada
HCDN137499,2012-05-29,"STOLBIZER, MARGARITA ROSA",diputado,exacto_vigente,HCDN0244,hcdn,GEN,izquierda_progresista,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN137669,2012-06-01,"NEGRI, MARIO RAUL",diputado,exacto_vigente,HCDN0035,hcdn,UCR,ucr,CORDOBA,PAMPEANA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN138359,2012-06-18,"ORSOLINI, PABLO EDUARDO",diputado,exacto_vigente,HCDN1196,hcdn,UCR,ucr,CHACO,NEA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN138521,2012-06-22,"CASAÑAS, JUAN FRANCISCO",diputado,exacto_vigente,HCDN1154,hcdn,UCR,ucr,TUCUMAN,NOA,cfk_2008_2015,no,RESOLUCION,B,pro_liberalizacion,relacionada
HCDN139004,2012-07-03,"BULLRICH, PATRICIA",diputado,exacto_vigente,HCDN0509,hcdn,UNION POR TODOS,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN139176,2012-07-04,"BIANCHI, IVANA MARIA",diputado,exacto_vigente,HCDN0964,hcdn,FRENTE PERONISTA,peronismo_federal,SAN LUIS,CUYO,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN139210,2012-07-05,"FADUL, LILIANA",diputado,exacto_vigente,HCDN1164,hcdn,PARTIDO FEDERAL FUEGUINO,provinciales,TIERRA DEL FUEGO,PATAGONIA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN139282,2012-07-06,"ATANASOF, ALFREDO NESTOR",diputado,exacto_vigente,HCDN0061,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN139293,2012-07-10,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,DECLARACION,C,proteccionista_defensiva,relacionada
HCDN139890,2012-07-30,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN140110,2012-08-06,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN140295,2012-08-08,"ALVAREZ, JORGE MARIO",diputado,exacto_vigente,HCDN1141,hcdn,UCR,ucr,SANTA FE,PAMPEANA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN140390,2012-08-09,"ATANASOF, ALFREDO NESTOR",diputado,exacto_vigente,HCDN0061,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN140555,2012-08-14,"CASAÑAS, JUAN FRANCISCO",diputado,exacto_vigente,HCDN1154,hcdn,UCR,ucr,TUCUMAN,NOA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN140894,2012-08-23,"PINEDO, FEDERICO",diputado,exacto_vigente,HCDN0785,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN141097,2012-08-29,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,DECLARACION,C,proteccionista_defensiva,relacionada
HCDN141495,2012-09-06,"HELLER, CARLOS",diputado,exacto_vigente,HCDN1180,hcdn,NUEVO ENCUENTRO,kirchnerismo,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN141739,2012-09-14,"MENDOZA, SANDRA MARCELA",diputado,exacto_vigente,HCDN1189,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,CHACO,NEA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN143411,2012-09-26,PARLAMENTARIA MIXTA REVISORA DE CUENTAS,organo,,,,,,,,cfk_2008_2015,,RESOLUCION,C,administrativa_neutra,relacionada
HCDN142348,2012-10-02,"PANSA, SERGIO HORACIO",diputado,exacto_vigente,HCDN1198,hcdn,FRENTE PERONISTA,peronismo_federal,SAN LUIS,CUYO,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN142807,2012-10-12,"FIAD, MARIO RAYMUNDO",diputado,exacto_vigente,HCDN1170,hcdn,UCR,ucr,JUJUY,NOA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN143360,2012-10-26,"LEVERBERG, STELLA MARIS",diputado,exacto_vigente,HCDN1000,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MISIONES,NEA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN143380,2012-10-29,"LEVERBERG, STELLA MARIS",diputado,exacto_vigente,HCDN1000,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MISIONES,NEA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN143507,2012-10-30,"GIL LAVEDRA, RICARDO RODOLFO",diputado,exacto_vigente,HCDN0381,hcdn,UCR,ucr,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,DECLARACION,D,administrativa_neutra,relacionada
HCDN144139,2012-11-20,"ZAMARREÑO, MARIA EUGENIA",diputado,exacto_vigente,HCDN1331,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN144954,2012-12-17,"FADUL, LILIANA",diputado,exacto_vigente,HCDN1164,hcdn,PARTIDO FEDERAL FUEGUINO,provinciales,TIERRA DEL FUEGO,PATAGONIA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN144957,2012-12-17,"FADUL, LILIANA",diputado,exacto_vigente,HCDN1164,hcdn,PARTIDO FEDERAL FUEGUINO,provinciales,TIERRA DEL FUEGO,PATAGONIA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN147972,2013-02-21,"GONZALEZ, GLADYS ESTHER",diputado,exacto_vigente,HCDN1178,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN148238,2013-03-04,"LEVERBERG, STELLA MARIS",diputado,exacto_vigente,HCDN1000,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MISIONES,NEA,cfk_2008_2015,si,LEY,D,administrativa_neutra,relacionada
HCDN148312,2013-03-04,"GARNERO, ESTELA RAMONA",diputado,exacto_vigente,HCDN1176,hcdn,CORDOBA FEDERAL,peronismo_federal,CORDOBA,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN148357,2013-03-04,"LINARES, MARIA VIRGINIA",diputado,exacto_vigente,HCDN1078,hcdn,GEN,izquierda_progresista,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN148610,2013-03-06,"GONZALEZ, GLADYS ESTHER",diputado,exacto_vigente,HCDN1178,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN149356,2013-03-19,"VILLATA, GRACIELA SUSANA",diputado,exacto_vigente,HCDN1308,hcdn,FRENTE CIVICO - CORDOBA,provinciales,CORDOBA,PAMPEANA,cfk_2008_2015,no,LEY,D,administrativa_neutra,relacionada
HCDN149359,2013-03-19,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN149384,2013-03-19,"PANSA, SERGIO HORACIO",diputado,exacto_vigente,HCDN1198,hcdn,FRENTE PERONISTA,peronismo_federal,SAN LUIS,CUYO,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN149401,2013-03-19,"GRANADOS, DULCE",diputado,exacto_vigente,HCDN0011,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN149952,2013-04-03,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,FRENTE PERONISTA,peronismo_federal,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN149993,2013-04-04,"MARTINEZ, SOLEDAD",diputado,exacto_vigente,HCDN1187,hcdn,PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN150121,2013-04-09,"BIANCHI, IVANA MARIA",diputado,exacto_vigente,HCDN0964,hcdn,FRENTE PERONISTA,peronismo_federal,SAN LUIS,CUYO,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN150294,2013-04-11,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN150605,2013-04-17,"GARNERO, ESTELA RAMONA",diputado,exacto_vigente,HCDN1176,hcdn,CORDOBA FEDERAL,peronismo_federal,CORDOBA,PAMPEANA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN150727,2013-04-22,"GONZALEZ, JUAN DANTE",diputado,exacto_vigente,HCDN0995,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MENDOZA,CUYO,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN150915,2013-04-26,"PERIE, JULIA ARGENTINA",diputado,exacto_vigente,HCDN1039,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,MISIONES,NEA,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN151307,2013-05-03,"OBIGLIO, JULIAN MARTIN",diputado,exacto_vigente,HCDN0960,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN151308,2013-05-03,"OBIGLIO, JULIAN MARTIN",diputado,exacto_vigente,HCDN0960,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN151829,2013-05-16,"BURYAILE, RICARDO",diputado,exacto_vigente,HCDN1151,hcdn,UCR,ucr,FORMOSA,NEA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN152152,2013-05-21,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,LEY,D,administrativa_neutra,relacionada
HCDN152570,2013-06-04,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,LEY,D,administrativa_neutra,relacionada
HCDN152587,2013-06-04,"CASAÑAS, JUAN FRANCISCO",diputado,exacto_vigente,HCDN1154,hcdn,UCR,ucr,TUCUMAN,NOA,cfk_2008_2015,no,RESOLUCION,B,pro_liberalizacion,relacionada
HCDN152746,2013-06-12,"ORSOLINI, PABLO EDUARDO",diputado,exacto_vigente,HCDN1196,hcdn,UCR,ucr,CHACO,NEA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN153757,2013-07-04,"DIAZ ROIG, JUAN CARLOS",diputado,exacto_vigente,HCDN0877,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,FORMOSA,NEA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN155017,2013-08-08,"FORTE, ULISES UMBERTO JOSE",diputado,exacto_vigente,HCDN1172,hcdn,UCR,ucr,LA PAMPA,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN155365,2013-08-14,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE Y PROYECTO DE LEY,C,administrativa_neutra,relacionada
HCDN156293,2013-09-12,"RIESTRA, ANTONIO SABINO",diputado,exacto_vigente,HCDN1294,hcdn,UNIDAD POPULAR,izquierda_progresista,SANTA FE,PAMPEANA,cfk_2008_2015,no,DECLARACION,D,administrativa_neutra,relacionada
HCDN157013,2013-10-08,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN157136,2013-10-16,"VILARIÑO, JOSE ANTONIO",diputado,exacto_vigente,HCDN1024,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,SALTA,NOA,cfk_2008_2015,si,DECLARACION,C,administrativa_neutra,relacionada
HCDN157650,2013-11-06,"PINEDO, FEDERICO",diputado,exacto_vigente,HCDN0785,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,pro_liberalizacion,relacionada
HCDN157885,2013-11-08,"VILLATA, GRACIELA SUSANA",diputado,exacto_vigente,HCDN1308,hcdn,FRENTE CIVICO - CORDOBA,provinciales,CORDOBA,PAMPEANA,cfk_2008_2015,no,LEY,D,administrativa_neutra,relacionada
HCDN158351,2013-11-22,"VILARIÑO, JOSE ANTONIO",diputado,exacto_vigente,HCDN1024,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,SALTA,NOA,cfk_2008_2015,si,RESOLUCION,D,administrativa_neutra,relacionada
HCDN158573,2013-12-03,"MALDONADO, VICTOR HUGO",diputado,exacto_vigente,HCDN1277,hcdn,UCR,ucr,CHACO,NEA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN158586,2013-12-06,"PINEDO, FEDERICO",diputado,exacto_vigente,HCDN0785,hcdn,PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN159021,2013-12-27,"LINARES, MARIA VIRGINIA",diputado,exacto_vigente,HCDN1078,hcdn,GEN,izquierda_progresista,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN159054,2013-12-27,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,UNIR,otros,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN160298,2014-02-06,"FERNANDEZ DE KIRCHNER, CRISTINA",ejecutivo,,,,,,,,cfk_2008_2015,,MENSAJE Y PROYECTO DE LEY,C,administrativa_neutra,relacionada
HCDN159294,2014-02-14,"GRIBAUDO, CHRISTIAN ALEJANDRO",diputado,exacto_vigente,HCDN1075,hcdn,UNION PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN159299,2014-02-14,"ALONSO, LAURA",diputado,exacto_vigente,HCDN1139,hcdn,UNION PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN159392,2014-02-20,"MARTINEZ, OSCAR ARIEL",diputado,exacto_vigente,HCDN1278,hcdn,FRENTE RENOVADOR,peronismo_federal,SANTA FE,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN159526,2014-03-05,"LANDAU, JORGE ALBERTO",diputado,exacto_vigente,HCDN0837,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN160087,2014-03-12,"RUBIN, CARLOS GUSTAVO",diputado,exacto_vigente,HCDN1370,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,CORRIENTES,NEA,cfk_2008_2015,si,RESOLUCION,D,administrativa_neutra,relacionada
HCDN160166,2014-03-13,"GRIBAUDO, CHRISTIAN ALEJANDRO",diputado,exacto_vigente,HCDN1075,hcdn,UNION PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN160240,2014-03-14,"ALONSO, LAURA",diputado,exacto_vigente,HCDN1139,hcdn,UNION PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,RESOLUCION,C,administrativa_neutra,relacionada
HCDN160759,2014-03-26,"GONZALEZ, GLADYS ESTHER",diputado,exacto_vigente,HCDN1178,hcdn,UNION PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN160844,2014-03-27,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,UNIR,otros,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,DECLARACION,C,administrativa_neutra,relacionada
HCDN161629,2014-04-09,"LINARES, MARIA VIRGINIA",diputado,exacto_vigente,HCDN1078,hcdn,GEN,izquierda_progresista,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN161749,2014-04-14,"AVOSCAN, HERMAN HORACIO",diputado,exacto_vigente,HCDN1237,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,RIO NEGRO,PATAGONIA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN161980,2014-04-15,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,UNIR,otros,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN162118,2014-04-21,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,UNIR,otros,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
HCDN162258,2014-04-23,"BULLRICH, PATRICIA",diputado,exacto_vigente,HCDN0509,hcdn,UNION PRO,pro,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN162712,2014-05-06,"CARRIO, ELISA MARIA AVELINA",diputado,exacto_vigente,HCDN0079,hcdn,COALICION CIVICA ARI - UNEN,cc_ari,CIUDAD DE BUENOS AIRES,CABA,cfk_2008_2015,no,LEY,B,pro_liberalizacion,relacionada
HCDN163333,2014-05-15,"STOLBIZER, MARGARITA ROSA",diputado,exacto_vigente,HCDN0244,hcdn,GEN,izquierda_progresista,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN163550,2014-05-21,"ZAMARREÑO, MARIA EUGENIA",diputado,exacto_vigente,HCDN1331,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,LEY,C,administrativa_neutra,relacionada
HCDN164071,2014-06-02,"MARTINEZ, JULIO CESAR",diputado,exacto_vigente,HCDN0770,hcdn,UCR,ucr,LA RIOJA,NOA,cfk_2008_2015,no,DECLARACION,B,pro_liberalizacion,relacionada
HCDN164080,2014-06-03,"BIELLA CALVET, BERNARDO JOSE",diputado,exacto_vigente,HCDN1243,hcdn,UDESO SALTA,ucr,SALTA,NOA,cfk_2008_2015,no,RESOLUCION,D,administrativa_neutra,relacionada
HCDN164240,2014-06-05,"ASSEFF, ALBERTO",diputado,exacto_vigente,HCDN1236,hcdn,UNIR,otros,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,LEY,C,administrativa_neutra,relacionada
HCDN164767,2014-06-24,"GRANADOS, DULCE",diputado,exacto_vigente,HCDN0011,hcdn,FRENTE PARA LA VICTORIA - PJ,kirchnerismo,BUENOS AIRES,PAMPEANA,cfk_2008_2015,si,RESOLUCION,C,administrativa_neutra,relacionada
HCDN165018,2014-07-03,"FERNANDEZ MENDIA, GUSTAVO RODOLFO",diputado,exacto_vigente,HCDN1378,hcdn,PARTIDO JUSTICIALISTA LA PAMPA,peronismo_federal,LA PAMPA,PAMPEANA,cfk_2008_2015,no,RESOLUCION,C,pro_liberalizacion,relacionada
HCDN165065,2014-07-04,"GRIBAUDO, CHRISTIAN ALEJANDRO",diputado,exacto_vigente,HCDN1075,hcdn,UNION PRO,pro,BUENOS AIRES,PAMPEANA,cfk_2008_2015,no,RESOLUCION,B,administrativa_neutra,relacionada
