proyecto_id,anio,tipo,dominio,marco,titulo
HCDN258590,2022,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DEL ACUERDO PARA LA PROTECCION MUTUA DE LAS INDICACIONES GEOGRAFICAS ORIGINARIAS EN LOS TERRITORIOS DE LOS ESTADOS PARTE DEL MERCOSUR, SUSCRIPTO EN LA CIUDAD DE BENTO GONÇALVES - REPUBLICA FEDERATIVA DEL BRASIL EL 5 DE DICIEMBRE DE 2019."
HCDN255775,2022,LEY,D,externo,SISTEMA ARGENTINO DE TRAZABILIDAD DE LOS PRODUCTOS DE LA PESCA Y LA ACUICULTURA. CREACION.
HCDN261828,2022,LEY,C,externo,DESIGNACION POR PARTE DEL CONGRESO NACIONAL DE LOS PARLAMENTARIOS DEL MERCOSUR. MODIFICACIONES AL CODIGO NACIONAL ELECTORAL Y DE LAS LEYES 26215 Y 26571. DEROGACION DE LA LEY 27120.
HCDN257123,2022,RESOLUCION,C,externo,SOLICITAR AL PODER EJECUTIVO DISPONGA LA REDUCCION A 0% (CERO POR CIENTO) DEL DERECHO DE IMPORTACION EXTRAZONA (D.I.E.) PARA LA MERCADERIA COMPRENDIDA EN TODAS LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (N.C.M.) CORRESPONDIENTES A FERTILIZANTES DE USO AGRICOLA.
HCDN259872,2022,LEY,C,externo,"ADHIERASE A LA MERCOSUR/CMC/DEC. 54/15 APROBADA POR EL CONSEJO DEL MERCADO COMUN, ORGANO SUPERIOR DECISORIO DEL MERCOSUR.-"
HCDN263132,2022,RESOLUCION,C,externo,SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS A FIN DE MEJORAR EL MARCO INSTITUCIONAL DEL BLOQUE MERCOSUR.
HCDN265992,2023,LEY,C,externo,"APRUEBESE EL ACUERDO SOBRE COMERCIO ELECTRONICO DEL MERCOSUR, CELEBRADO EL 29 DE ABRIL DE 2021 EN LA CIUDAD DE MONTEVIDEO, REPUBLICA ORIENTAL DEL URUGUAY."
HCDN268434,2023,MENSAJE Y PROYECTO DE LEY,C,externo,APROBAR EL ACUERDO SOBRE RECONOCIMIENTO MUTUO DE MEDIDAS DE PROTECCION PARA LAS MUJERES EN SITUACION DE VIOLENCIA DE GENERO ENTRE LOS ESTADOS PARTES DEL MERCOSUR Y ESTADOS ASOCIADOS.
HCDN269241,2023,MENSAJE Y PROYECTO DE LEY,C,externo,"APROBACION DE LA ENMIENDA AL PROTOCOLO DE MONTEVIDEO SOBRE EL COMERCIO DE SERVICIOS DEL MERCOSUR, CELEBRADA EN LA CIUDAD DE MONTEVIDEO - REPUBLICA ORIENTAL DEL URUGUAY - EL 6 DE JULIO DE 2022."
HCDN272142,2023,DECLARACION,A,ue_otro,"EXPRESAR BENEPLACITO POR LA SUSCRIPCION DEL ACUERDO ENTRE LA UNION EUROPEA (UE) Y EL MERCADO COMUN DEL SUR (MERCOSUR), QUE SE LLEVARIA A CABO EN LA 63 EDICION DE LA CUMBRE DE JEFES DE ESTADO DEL MERCOSUR, EL 7 DE DICIEMBRE DEL 2023 EN RIO DE JANEIRO, REPUBLICA FEDERATIVA DEL BRASIL."
HCDN269876,2023,RESOLUCION,C,externo,"DECLARAR QUE EL PARLAMENTO DEL MERCOSUR (PARLASUR) ES UN INSTRUMENTO FUNDAMENTAL DE LA INTEGRACION REGIONAL, LA CONSTRUCCION DE CIUDADANIA, LA CONSOLIDACION DE LA DEMOCRACIA, EL DESARROLLO DE LOS ESTADOS PARTE Y OTRAS CUESTIONES CONEXAS."
HCDN267575,2023,LEY,C,externo,SUSPENSION DE LAS ELECCIONES DIRECTAS DE PARLAMENTARIOS DEL MERCOSUR.
HCDN272773,2024,LEY,D,externo,SISTEMA UNICO DE TRAZABILIDAD DE LOS PRODUCTOS DE LA PESCA Y LA ACUICULTURA. CREACION.
HCDN272886,2024,LEY,D,externo,SISTEMA DE TRAZABILIDAD DE LA PESCA Y LA ACUICULTURA. CREACION.
HCDN273811,2024,RESOLUCION,D,externo,SOLICITAR AL PODER EJECUTIVO DISPONGA PROHIBIR EL INGRESO A LA REPUBLICA ARGENTINA DE CARNE PORCINA EN CUYA PRODUCCION SE HAYA UTILIZADO RACTOPAMINA Y OTRAS CUESTIONES CONEXAS.
HCDN275603,2024,LEY,C,externo,SUSPENSION DE LA APLICACION DE LA LEY 27120 DE ELECCION DE PARLAMENTARIOS DEL MERCOSUR.
HCDN275895,2024,LEY,C,externo,"ESTABLEZCASE QUE HASTA QUE SE CELEBRE LA ELECCION DIRECTA DE PARLAMENTARIOS DEL MERCOSUR, LA REPRESENTACION DE LA REPUBLICA ARGENTINA SERA EJERCIDA POR LEGISLADORES NACIONALES NOMINADOS POR CADA UNA DE LAS CAMARAS DEL HONORABLE CONGRESO DE LA NACION, EN IGUAL NUMERO, RESPETANDO LAS PROPORCIONES PARTIDARIAS. MODIFICACION DEL CODIGO ELECTORAL NACIONAL Y DE DIVERSAS LEYES."
HCDN276520,2024,RESOLUCION,C,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LOS MOTIVOS POR LOS CUALES EL PRESIDENTE LA NACION, JAVIER MILEI, NO FUE PARTE DE LA CUMBRE DE LIDERES DEL MERCOSUR QUE TUVO LUGAR EL 8 DE JULIO DE 2024 EN ASUNCION, REPUBLICA DEL PARAGUAY."
HCDN276651,2024,LEY,C,externo,INCORPORAR AL ORDENAMIENTO JURIDICO NACIONAL LA DECISION DEL CONSEJO DEL MERCADO COMUN DEL MERCOSUR SOBRE LAS DISPOSICIONES RELATIVAS A LAS COOPERATIVAS DEL MERCOSUR.
HCDN276664,2024,DECLARACION,C,externo,"EXPRESAR PREOCUPACION POR EL ACCIONAR NEGLIGENTE DEL PODER EJECUTIVO DE NO INCLUIR EN EL DOCUMENTO FINAL DE LA CUMBRE DE JEFES DE ESTADO DEL MERCOSUR, EL RECLAMO POR LA PLENA SOBERANIA ARGENTINA SOBRE LAS ISLAS MALVINAS."
HCDN278325,2024,RESOLUCION,D,eudr,"EXPRESAR APOYO A LAS GESTIONES DEL PODER EJECUTIVO NACIONAL PARA POSTERGAR LA ENTRADA EN VIGENCIA DEL REGLAMENTO N° 2023/1115 DE LA UNION EUROPEA, QUE ESTABLECE RESTRICCIONES AL COMERCIO."
HCDN278505,2024,RESOLUCION,A,ue_otro,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL ACUERDO ENTRE MERCADO COMUN DEL SUR (MERCOSUR) Y LA UNION EUROPEA (UE).
HCDN278510,2024,RESOLUCION,C,externo,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA DECISION ADMINISTRATIVA 888/2024 SOBRE EL REGIMEN DE VIATICOS Y PASAJES A LOS PARLAMENTARIOS ELECTOS DEL MERCOSUR.
HCDN278513,2024,RESOLUCION,C,externo,EXHORTAR AL PODER EJECUTIVO NACIONAL A QUE ASEGURE LA PARTICIPACION DE LOS PARLAMENTARIOS ELECTOS DEL MERCOSUR EN LAS SESIONES DEL PARLASUR.
HCDN279961,2024,RESOLUCION,C,externo,SOLICITAR AL PODER EJECUTIVO DISPONGA PROMOVER LA COORDINACION ENTRE EL CONSEJO DEL MERCADO COMUN (CMC) Y LOS ESTADOS PARTE DEL MERCOSUR PARA DESARROLLAR UNA POLITICA COMUN SOBRE LA HIDROVIA PARAGUAY-PARANA-URUGUAY Y OTRAS CUESTIONES CONEXAS.
HCDN280298,2024,RESOLUCION,A,ue_otro,"EXPRESAR BENEPLACITO POR LA CONCLUSION DE LAS RENEGOCIACIONES DEL ACUERDO COMERCIAL ENTRE EL MERCOSUR Y LA UNION EUROPEA EN EL MARCO DE LA CUMBRE DEL MERCOSUR DESARROLLADA EN MONTEVIDEO, REPUBLICA ORIENTAL DEL URUGUAY, EL 6 DE DICIEMBRE DE 2024."
HCDN280323,2024,RESOLUCION,C,externo,"EXPRESAR BENEPLACITO POR LOS CONSENSOS ALCANZADOS EN LA 65ª CUMBRE DE PRESIDENTES DE LOS ESTADOS PARTE DEL MERCOSUR DESARROLLADA EL 5 DE DICIEMBRE DE 2024 EN MONTEVIDEO, REPUBLICA DEL URUGUAY."
HCDN280442,2024,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES VERBALES ANTE LA COMISION DEL MERCOSUR DE ESTA H. CAMARA, A FUNCIONARIOS DE LA CANCILLERIA SOBRE LOS PUNTOS CENTRALES DEL ACUERDO MERCOSUR-UNION EUROPEA."
HCDN279302,2024,DECLARACION,D,ue_otro,"EXPRESAR PREOCUPACION POR LA APLICACION SISTEMATICA Y ESTRICTA DE LA BAJA DEL REGISTRO DE ESTABLECIMIENTOS RURALES INSCRIPTOS COMO PROVEEDORES DE GANADO PARA FAENA DE EXPORTACION CON DESTINO A LA UNION EUROPEA POR PARTE DEL ESTADO NACIONAL, A TRAVES DEL SENASA."
HCDN278623,2024,RESOLUCION,D,eudr,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LAS ACCIONES QUE ESTA IMPLEMENTANDO EL GOBIERNO NACIONAL EN POS DEL CUMPLIMIENTO DEL REGLAMENTO RELATIVO A LA COMERCIALIZACION Y EXPORTACION DE PRODUCTOS ASOCIADOS A LA DEFORESTACION Y LA DEGRADACION FORESTAL EN EL MERCADO DE LA UNION EUROPEA.
HCDN274683,2024,LEY,C,externo,"ADHIERASE A LA MERCOSUR/CMC/DEC. 54/15 APROBADA POR EL CONSEJO DEL MERCADO COMUN. POR EL CUAL SE CREA EL REGIMEN DE ""COOPERATIVAS DEL MERCOSUR""."
HCDN280432,2024,RESOLUCION,C,externo,"EXPRESAR BENEPLACITO POR LA PROPUESTA DEL PRESIDENTE JAVIER MILEI, DURANTE LA 65ª CUMBRE DE PRESIDENTES DE LOS ESTADOS PARTE DEL MERCOSUR DESARROLLADA EL 6 DE DICIEMBRE EN MONTEVIDEO, DE CREAR UNA AGENCIA REGIONAL PARA LUCHAR CONTRA EL CRIMEN TRANSNACIONAL ORGANIZADO."
HCDN276407,2024,RESOLUCION,C,externo,"EXPRESAR PREOCUPACION POR LA DECISION DEL PRESIDENTE JAVIER MILEI DE NO CONCURRIR A LA CUMBRE DE JEFES DE ESTADO DEL MERCOSUR, A CELEBRARSE EN ASUNCION, REPUBLICA DEL PARAGUAY, EL 8 DE JULIO DE 2024 Y OTRAS CUESTIONES CONEXAS."
HCDN274013,2024,RESOLUCION,C,externo,EXPRESAR BENEPLACITO POR LA CONMEMORACION DEL DIA DEL MERCOSUR A CELEBRARSE EL 26 DE MARZO DE 2024.
HCDN276011,2024,LEY,D,externo,CREACION DEL SISTEMA ARGENTINO DE TRAZABILIDAD DE LA PESCA Y LA ACUICULTURA.
HCDN279051,2024,RESOLUCION,D,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA ENTRADA EN VIGENCIA DE UN SISTEMA DE TRAZABILIDAD INDIVIDUAL ELECTRONICO PARA BOVINOS, BUBALINOS Y CERVIDOS QUE SE APLICARA GRADUALMENTE A PARTIR DEL 1° DE MARZO DE 2025."
HCDN280654,2025,DECLARACION,C,externo,"EXPRESAR REPUDIO Y PREOCUPACION POR LA INTENCION DEL PODER EJECUTIVO DE FIRMAR UN TRATADO DE LIBRE COMERCIO CON ESTADOS UNIDOS DE AMERICA, AUNQUE ELLO IMPLIQUE LA RUPTURA DEL MERCOSUR, Y OTRAS CUESTIONES CONEXAS."
HCDN282328,2025,RESOLUCION,C,externo,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA PRESIDENCIA PRO TEMPORE DEL MERCOSUR.
HCDN283344,2025,RESOLUCION,D,eudr,INSTAR AL PODER EJECUTIVO RETOME LAS NEGOCIACIONES CON LOS ORGANISMOS INTERNACIONALES CORRESPONDIENTES PARA GARANTIZAR LA CONTINUIDAD DE LAS EXPORTACIONES ARGENTINAS MIENTRAS DURE LA SUSPENSION DE LA REGULACION 2023/1115 DE LA UNION EUROPEA.
HCDN283348,2025,RESOLUCION,D,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA RESOLUCION 19/2025, QUE POSPONE LA OBLIGATORIEDAD DE LA TRAZABILIDAD INDIVIDUAL ELECTRONICA PARA GANADO BOVINO, BUBALINO Y CERVIDO Y OTRAS CUESTIONES CONEXAS."
HCDN283543,2025,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES VERBALES, ANTE LA COMISION DEL MERCOSUR DE ESTA H. CAMARA, A DIVERSOS FUNCIONARIOS DE CANCILLERIA, SOBRE EL ACUERDO MERCOSUR-UNION EUROPEA."
HCDN283621,2025,RESOLUCION,A,ue_otro,"PEDIDO DE INFORMES VERBALES, ANTE LA COMISION DEL MERCOSUR DE ESTA H. CAMARA, A DIVERSOS FUNCIONARIOS DE CANCILLERIA SOBRE EL ACUERDO MERCOSUR-UNION EUROPEA."
HCDN285678,2025,DECLARACION,C,externo,EXPRESAR BENEPLACITO POR EL ACUERDO ENTRE LOS ESTADOS PARTE DEL MERCOSUR SOBRE LA CREACION DE UNA AGENCIA REGIONAL PARA LA LUCHA CONTRA EL CRIMEN ORGANIZADO.
HCDN285950,2025,DECLARACION,C,ue_otro,EXPRESAR BENEPLACITO POR EL TRATADO DE LIBRE COMERCIO ENTRE MERCOSUR CON LA ASOCIACION EUROPEA.
HCDN287093,2025,RESOLUCION,C,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA DECISION DEL CONSEJO DEL MERCADO COMUN DEL MERCOSUR, MEDIANTE LA CUAL SE AMPLIO LAS POSICIONES ARANCELARIAS EXCEPTUADAS DEL ARANCEL EXTERNO COMUN (AEC) QUE CADA ESTADO PARTE PUEDE APLICAR HASTA LOS AÑOS 2028/2030."
HCDN287183,2025,RESOLUCION,A,ue_otro,EXPRESAR BENEPLACITO POR EL TRATADO DE LIBRE COMERCIO ENTRE LA UNION EUROPEA Y EL MERCOSUR.
HCDN287405,2025,RESOLUCION,C,externo,"SOLICITAR AL PODER EJECUTIVO DISPONGA PROMOVER EN EL AMBITO DEL MERCADO COMUN DEL SUR (MERCOSUR) LA ADOPCION DE UNA RENOVADA POSICION COMUN, EN FAVOR DE LA PAZ EN MEDIO ORIENTE."
HCDN287914,2025,RESOLUCION,C,externo,"EXPRESAR BENEPLACITO POR EL RECONOCIMIENTO EFECTUADO POR EL PARLAMENTO DEL MERCOSUR (PARLASUR), AL SINDICATO UNICO DE TRABAJADORES DE FERIAS DE LA REPUBLICA ARGENTINA."
HCDN288546,2025,LEY,C,externo,ELECCION DE PARLAMENTARIOS DEL MERCOSUR - LEY 27120 -. MODIFICACIONES.
HCDN288857,2025,LEY,C,externo,"ESTABLEZCASE QUE HASTA QUE SE CELEBRE LA ELECCION DIRECTA DE PARLAMENTARIOS DEL MERCOSUR, LA REPRESENTACION DE LA REPUBLICA ARGENTINA SERA EJERCIDA POR LEGISLADORES NACIONALES NOMINADOS POR CADA UNA DE LAS CAMARAS DEL HONORABLE CONGRESO DE LA NACION, EN IGUAL NUMERO, RESPETANDO LAS PROPORCIONES PARTIDARIAS. MODIFICACION DEL CODIGO ELECTORAL NACIONAL Y DE DIVERSAS LEYES."
HCDN284689,2025,RESOLUCION,C,externo,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL MARCO DE LAS CUMBRES DE CANCILLERES DE LOS PAISES INTEGRANTES DEL MERCOSUR QUE TUVIERON LUGAR EN LA CIUDAD AUTONOMA DE BUENOS AIRES, ARGENTINA, EL 11 DE ABRIL Y EL 2 DE MAYO DE 2025."
HCDN282068,2025,LEY,C,externo,SUSPENSION DE LAS ELECCIONES DIRECTAS DE PARLAMENTARIOS DEL MERCOSUR.
HCDN282710,2025,RESOLUCION,C,externo,INSTAR AL PODER EJECUTIVO A ASEGURAR EL CUMPLIMIENTO DE LA DISPOSICION N° 03/2022 DEL PARLASUR EN RELACION AL PAGO DE LOS VIATICOS CORRESPONDIENTES A LA PARTICIPACION DE LOS REPRESENTANTES DE LA REPUBLICA ARGENTINA ANTE EL PARLAMENTO DEL MERCOSUR.
