proyecto_id,titulo,publicacion_fecha,tipo,autor
HCDN170243,"CRETA. SE ESTABLECE UN REINTEGRO ADICIONAL DEL 5 % POR 5 AÑOS A LA ""EXPORTACION EXTRAZONA -R.E.-"" ASIGNADO A LAS POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR - N.C.M. -""; LA CUAL DISMINUIRA EN UN PUNTO POR AÑO HASTA SU EXTINCION PAULATINA.",2014-11-28T00:00:00,LEY,"CASELLES, GRACIELA MARIA"
HCDN170245,"TRAVERTINOS TROCEADOS. SE REINTEGRA EL ADICIONAL DEL 5% A LA ""EXPORTACION EXTRAZONA -R.E.-"" ASIGNADO A LAS POSICIONES ARANCELARIAS DE LA ""NOMENCLATURA COMUN DEL MERCOSUR - N.C.M. -"".",2014-11-28T00:00:00,LEY,"CASELLES, GRACIELA MARIA"
HCDN170283,"CODIGO ELECTORAL NACIONAL - LEY 19945 - INCORPORACION AL TITULO VII DEL CAPITULO IV DENOMINADO ""DE LA ELECCION DIRECTA DE LOS PARLAMENTARIOS DEL MERCOSUR"".",2014-12-01T00:00:00,LEY,"NEGRI, MARIO RAUL"
HCDN170508,"SOLICITAR AL PODER EJECUTIVO DISPONGA GESTIONAR ANTE EL ""CONSEJO DEL MERCADO COMUN"" PARA QUE ESTABLEZCA EL ""DIA DEL MERCOSUR CIUDADANO"", PARA LA ELECCION DE LOS PARLAMENTARIOS EN FORMA SIMULTANEA EN TODOS LOS ESTADOS PARTES.",2014-12-03T00:00:00,DECLARACION,"ALONSO, LAURA"
HCDN170775,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS AL LIBRE COMERCIO Y A LAS NEGOCIACIONES CON EL ""FORO DE COOPERACIONES ASIA - PACIFICO - APEC -"".",2014-12-10T00:00:00,RESOLUCION,"ASSEFF, ALBERTO"
HCDN171298,OBLIGATORIEDAD DE INFORMAR AL CONSUMIDOR FINAL LA PROCEDENCIA DE LA CARNE QUE VA A CONSUMIR EN CUANTO A LOS DIFERENTES SISTEMAS DE ENGORDE.,2014-12-18T00:00:00,LEY,"ROBERTI, ALBERTO OSCAR"
HCDN171324,"EXPRESAR BENEPLACITO POR EL 65 ANIVERSARIO DE LA PROMULGACION DEL DECRETO 29337 DE 1949, QUE SUSPENDIERA EL COBRO DE ARANCELES EN LAS UNIVERSIDADES PUBLICAS.",2014-12-19T00:00:00,RESOLUCION,"LEVERBERG, STELLA MARIS"
HCDN171326,"EXPRESAR BENEPLACITO POR LA DECISION, EN EL SENO DEL MERCOSUR, DE ADOPTAR UNA PATENTE COMUN PARA LOS VEHICULOS DE LOS PAISES INTEGRANTES .",2014-12-19T00:00:00,RESOLUCION,"LEVERBERG, STELLA MARIS"
HCDN171849,"BOSQUES NATIVOS (LEY 26331). MODIFICACION DEL ARTICULO 2°, SOBRE AMPLIACION DE LA SUPERFICIE PROPIEDAD DE LAS COMUNIDADES INDIGENAS Y DE PEQUEÑOS PRODUCTORES A VEINTE HECTAREAS.",2015-02-04T00:00:00,LEY,"MARTINEZ, JULIO CESAR"
HCDN172022,"SOLICITAR AL PODER EJECUTIVO DISPONGA UNA REUNION ENTRE LOS MIEMBROS DE LA COMISION DEL MERCOSUR DE LA HONORABLE CAMARA DE DIPUTADOS Y EL SENADO DE LA NACION CON EL EMBAJADOR ARGENTINO DE LA REPUBLICA BOLIVARIANA DE VENEZUELA, INGENIERO CARLOS ALBERTO CHEPPI PARA EL ANALISIS DE LOS GRAVES ACONTECIMIENTOS EN CONTRA DE LA LIBERTAD DE EXPRESION SUCEDIDOS EN EL ULTIMO TIEMPO EN DICHA REPUBLICA.",2015-02-20T00:00:00,RESOLUCION,"GRIBAUDO, CHRISTIAN ALEJANDRO"
HCDN172143,"DESTRUCCION O DEGRADACION DE BOSQUE NATIVO. CORTE DE ARBOL. REGIMEN SANCIONATORIO, MODIFICACION DEL ARTICULO 186 DEL CODIGO PENAL, SOBRE INCENDIOS Y OTROS ESTRAGOS.",2015-03-02T00:00:00,LEY,"LEVERBERG, STELLA MARIS"
HCDN172348,CARGAS DE EXPORTACION ORIGINADAS EN PUERTOS ARGENTINOS: APLICABILIDAD EN EL AMBITO DE LOS PAISES QUE INTEGRAN EL MERCOSUR - DISPOSICION DE LA SUBSECRETARIA DE PUERTOS Y VIAS NAVEGABLES 1108/13 -. SE DEJA SIN EFECTO (REPRODUCCION DEL EXPEDIENTE 7316-D-13).,2015-03-03T00:00:00,LEY,"PINEDO, FEDERICO"
HCDN172369,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA CONVOCAR CON SUMA URGENCIA A UNA REUNION ENTRE LOS MIEMBROS DE LA COMISION DEL MERCOSUR, JUNTO CON EL EMBAJADOR ARGENTINO EN LA REPUBLICA BOLIVARIANA DE VENEZUELA, INGENIERO CARLOS ALBERTO CHEPPI, PARA EL ANALISIS DE LOS GRAVES ACONTECIMIENTOS EN CONTRA DE LA LIBERTAD DE EXPRESION OCURRIDOS EN DICHO PAIS.",2015-03-03T00:00:00,RESOLUCION,"GRIBAUDO, CHRISTIAN ALEJANDRO"
HCDN172520,"BOSQUES NATIVOS - LEY 26331: MODIFICACION DEL ARTICULO 2°, SOBRE AMPLIACION DE LA SUPERFICIE PROPIEDAD DE LAS COMUNIDADES INDIGENAS Y DE PEQUEÑOS PRODUCTORES A TREINTA HECTAREAS.",2015-03-05T00:00:00,LEY,"MARTINEZ, JULIO CESAR"
HCDN172570,EXPRESAR PREOCUPACION POR LA CAIDA DE LAS EXPORTACIONES DE CARNE VACUNA DURANTE EL AÑO 2014.,2015-03-05T00:00:00,DECLARACION,"MARTINEZ, JULIO CESAR"
HCDN175477,"MODIFICACION DEL CAPITULO IV DE LA LEY 26815 (MANEJO DEL FUEGO), ESTABLECIENDO QUE EN CASO DE INCENDIOS DE SUPERFICIES DE BOSQUES NATIVOS O IMPLANTADOS, NO PODRAN REALIZARSE MODIFICACIONES EN EL USO Y DESTINO QUE LOS MISMOS POSEIAN CON ANTERIORIDAD A DICHO EVENTO DURANTE EL TIEMPO QUE INSUMA SU RECUPERACION FORESTAL.",2015-03-05T00:00:00,LEY,"ODARDA, MARIA MAGDALENA"
HCDN173061,"EXPRESAR BENEPLACITO POR LA REALIZACION DE LAS ""VI JORNADAS NACIONALES FITOSANITARIAS Y EL V CONGRESO PANAMERICANO DE INGENIEROS AGRONOMOS"", A REALIZARSE DEL 25 AL 27 DE MARZO DE 2015 EN TANDIL, PROVINCIA DE BUENOS AIRES.",2015-03-12T00:00:00,RESOLUCION,"MARTINEZ, JULIO CESAR"
HCDN173199,PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL PARA LOS BOSQUES NATIVOS. REGIMEN.,2015-03-16T00:00:00,LEY,"ASSEFF, ALBERTO"
HCDN173263,FRANJAS MINIMAS DE PROTECCION SANITARIA Y AMBIENTAL PARA LA APLICACION DE PRODUCTOS FITOSANITARIOS. REGIMEN.,2015-03-17T00:00:00,LEY,"LINARES, MARIA VIRGINIA"
HCDN173272,"TARJETAS DE CREDITO - LEY 25065 Y SU MODIFICATORIA 26010 -. MODIFICACION DE LOS ARTICULOS 15 Y 16, SOBRE ARANCELES DIFERENCIADOS EN CONCEPTO DE COMISIONES Y OTROS CARGOS Y DE INTERES COMPENSATORIO O FINANCIERO, RESPECTIVAMENTE (REPRODUCCION DEL EXPEDIENTE 1453-D-13).",2015-03-17T00:00:00,LEY,"MALDONADO, VICTOR HUGO"
HCDN173583,EXPRESAR PREOCUPACION POR LA CAIDA DE LAS VENTAS Y EL CONSUMO DE CARNE VACUNA EN NUESTRO PAIS.,2015-03-26T00:00:00,DECLARACION,"MARTINEZ, JULIO CESAR"
HCDN173689,"AUTORIZACION, REGISTRO Y CONTROL DE PRODUCTOS FITOSANITARIOS. REGIMEN",2015-03-30T00:00:00,LEY,"MARTINEZ, JULIO CESAR"
HCDN173710,"DECLARAR DE INTERES DE LA H. CAMARA EL ""DIA DEL MERCOSUR"", A CELEBRARSE CADA 26 DE MARZO.",2015-03-30T00:00:00,RESOLUCION,"GRANADOS, DULCE"
HCDN173809,"""INSTITUTO DE PROMOCION DE LA CARNE PORCINA ARGENTINA (IPCPA)"": CREACION (REPRODUCCION DEL EXPEDIENTE 0960-D-13).",2015-04-01T00:00:00,LEY,"CASAÑAS, JUAN FRANCISCO"
HCDN173815,"CAPITAL NACIONAL DEL LIMON: SE DECLARA COMO TAL AL DEPARTAMENTO DE TAFI VIEJO, PROVINCIA DE TUCUMAN. (REPRODUCCION DEL EXPEDIENTE 0957-D-13).",2015-04-01T00:00:00,LEY,"CASAÑAS, JUAN FRANCISCO"
HCDN173817,"EXIMIR DEL PAGO DE DERECHOS DE EXPORTACION A LAS VENTAS DE LOS PRODUCTOS Y SUBPRODUCTOS COMPRENDIDOS EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR, A PRODUCTORES DE DIVERSAS PROVINCIAS ARGENTINAS (REPRODUCCION DEL EXPEDIENTE 4031-D-13).",2015-04-01T00:00:00,LEY,"CASAÑAS, JUAN FRANCISCO"
HCDN174173,"SOLICITAR AL PODER EJECUTIVO LA ATENCION INMEDIATA DE LA URGENCIA DE LA ECONOMIA REGIONAL CITRICOLA EN LOS DEPARTAMENTOS DE CONCORDIA Y FEDERACION, EN LA PROVINCIA DE ENTRE RIOS, Y OTRAS CUESTIONES CONEXAS.",2015-04-13T00:00:00,DECLARACION,"D'AGOSTINO, JORGE MARCELO"
HCDN174216,"EXPRESION DE RECHAZO POR LA FINANCIACION Y EJECUCION DE LA UNION EUROPEA, DE LA IMPLEMENTACION DE PROYECTOS SOBRE CAMBIO CLIMATICO Y AMBIENTAL EN LAS ISLAS MALVINAS Y DEL ATLANTICO SUR.",2015-04-14T00:00:00,RESOLUCION,"RUBIN, CARLOS GUSTAVO"
HCDN174223,"EXPRESAR BENEPLACITO POR LOS AVANCES EN EL ESTUDIO DE LOS MECANISMOS DE LAS INTERACCIONES PLANTA - PATOGENO DEL ""INSTITUTO DE BIOLOGIA MOLECULAR Y CELULAR DE ROSARIO - IBR - CONICET - UNR -"" DE LA PROVINCIA DE SANTA FE, PARA SUPLIR PROBLEMAS FITOSANITARIOS DE LOS CITRICULTORES.",2015-04-14T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN174333,"DECLARAR DE INTERES DE LA H. CAMARA EL PROYECTO DE INVESTIGACION DENOMINADO ""PRODUCCION DE ALGAS PARA EXTRACCION DE ACEITE Y OBTENCION DE BIOCOMBUSTIBLES"", DE LA FACULTAD DE INGENIERIA DE LA UNIVERSIDAD NACIONAL DE CUYO.",2015-04-16T00:00:00,RESOLUCION,"ZIEBART, CRISTINA ISABEL"
HCDN174344,"EXPRESAR BENEPLACITO POR LAS INVESTIGACIONES DEL LABORATORIO DE INTERACCIONES DE PLANTAS - MICROORGANISMOS DEL ""INSTITUTO DE BIOLOGIA MOLECULAR Y CELULAR DE ROSARIO - IBR, CONICET - UNR -"", PROVINCIA DE SANTA FE, SOBRE LA CANCROSIS DE LOS CITRICOS.",2015-04-16T00:00:00,RESOLUCION,"ZIEBART, CRISTINA ISABEL"
HCDN174394,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE EL ESTADO DE ACTUALIZACION O ADECUACION AL COSTO DE VIDA DE LOS ARANCELES DE LOS SERVICIOS PERTENECIENTES AL SISTEMA DE PRESTACIONES BASICAS DE ATENCION INTEGRAL A FAVOR DE LAS PERSONAS CON DISCAPACIDAD (REPRODUCCION DEL EXPEDIENTE 6593-D-14).,2015-04-17T00:00:00,RESOLUCION,"TROIANO, GABRIELA ALEJANDRA"
HCDN174569,"INSTITUTO NACIONAL DE LA YERBA MATE - LEY 25564: ARTICULO 20, SOBRE CARACTER DE TITULO EJECUTIVO A LAS MULTAS IMPUESTAS POR DICHO INSTITUTO, A EFECTOS DE POSIBILITAR EL COBRO DE IMPORTES DEBIDOS Y EXENCION DEL PAGO DE ARANCELES: MODIFICACIONES.",2015-04-21T00:00:00,LEY,"ZIEGLER, ALEX ROBERTO"
HCDN174865,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL REGIMEN DE REGULACION Y PROMOCION PARA LA PRODUCCION Y USO SUSTENTABLES DE BIOCOMBUSTIBLES CONTEMPLADO EN LA LEY 26093.,2015-04-28T00:00:00,RESOLUCION,"ZABALZA, JUAN CARLOS"
HCDN175082,"CONSERVACION DE BOSQUES NATIVOS, LEY 26331: MODIFICACION DEL ARTICULO 5, SOBRE AGREGADO DEL ITEM: PRESERVACION DEL EQUILIBRIO ECOLOGICO.",2015-05-04T00:00:00,LEY,"MARTINEZ, JULIO CESAR"
HCDN175105,EXPRESAR PREOCUPACION LA PRODUCCION Y VENTA DEL COMBUSTIBLE BIODIESEL.,2015-05-04T00:00:00,DECLARACION,"MARTINEZ, JULIO CESAR"
HCDN176339,"INCORPORAR AL ORDENAMIENTO JURIDICO NACIONAL, A LOS EFECTOS PREVISTOS EN EL ARTICULO 40 DEL PROTOCOLO DE OURO PRETO APROBADO POR LEY 24560, LAS DECISIONES DEL CONSEJO DEL MERCADO COMUN DEL MERCOSUR 53 DEL 16/12/10 Y 52 DEL 6/12/12 Y LA RESOLUCION DEL GRUPO MERCADO COMUN DEL MERCOSUR 33 DEL 8/10/14, REFERIDA A LA IMPLEMENTACION DE LA PATENTE MERCOSUR.",2015-05-04T00:00:00,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ DE KIRCHNER, CRISTINA"
HCDN175112,"EXPRESAR PREOCUPACION POR LA SITUACION QUE ATRAVIESAN LAS ENTIDADES MUTUALISTAS DE COLECTIVIDADES, AL ENCONTRARSE OBLIGADAS A CUMPLIR CON NORMATIVAS Y ARANCELES EXCESIVOS PARA LOS SERVICIOS QUE PRESTAN EN LA ACTUALIDAD.",2015-05-07T00:00:00,DECLARACION,"LINARES, MARIA VIRGINIA"
HCDN175251,"PRORROGASE POR 90 DIAS EL PAGO DE DERECHOS DE EXPORTACION DE MANZANAS, PERAS Y JUGO DE MANZANA CON DESTINO A LA UNION EUROPEA Y LA FEDERACION DE RUSIA.",2015-05-13T00:00:00,LEY,"CEJAS, JORGE ALBERTO"
HCDN175265,"DECLARAR DE INTERES DE LA H. CAMARA LAS ""4° JORNADAS DE PROBLEMATICAS DE GENERO DEL MERCOSUR"", A REALIZARSE LOS DIAS 23 Y 24 DE JULIO DE 2015 EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",2015-05-14T00:00:00,RESOLUCION,"MAZURE, LILIANA AMALIA"
HCDN175843,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LAS MEDIDAS ADOPTADAS EN ATENCION A LAS OBSERVACIONES FORMULADAS POR LA AUDITORIA GENERAL DE LA NACION (RESOLUCION AGN 118/14); APROBACION DEL INFORME DE AUDITORIA REFERIDO A LOS ESTADOS FINANCIEROS DEL EJERCICIO FINALIZADO EL 31/12/13, CORRESPONDIENTE AL ""PROYECTO DE MANEJO SOSTENIBLE DE LOS RECURSOS NATURALES"", REALIZADO POR LA UNIDAD EJECUTORA DEL PROYECTO BOSQUES NATIVOS Y AREAS PROTEGIDAS (UEP), CONTRATO DE PRESTAMO 7520 - AR BIRF - PARTE 3 AREAS PROTEGIDAS Y CORREDORES DE CONSERVACION.",2015-05-14T00:00:00,RESOLUCION,PARLAMENTARIA MIXTA REVISORA DE CUENTAS
HCDN175574,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL CUMPLIMIENTO DE LA LEY 26331 DE PROTECCION AMBIENTAL DE LOS BOSQUES NATIVOS.,2015-05-21T00:00:00,RESOLUCION,"LINARES, MARIA VIRGINIA"
HCDN175774,"REGULACION Y PROMOCION PARA LA PRODUCCION Y USO SUSTENTABLE DE BIOCOMBUSTIBLES - LEY 26093 -. MODIFICACION DEL ARTICULO 7, SOBRE MEZCLA DEL GASOIL O DIESEL OIL EN UN DIEZ POR CIENTO COMO MINIMO DE BIODIESEL.",2015-05-28T00:00:00,LEY,"BINNER, HERMES JUAN"
HCDN175789,"EXPRESAR BENEPLACITO POR LAS DECLARACIONES DE LA SEÑORA PRESIDENTA DE LA REPUBLICA FEDERATIVA DEL BRASIL, DILMA ROUSSEFF, QUIEN MANIFESTO QUE LA ""ALIANZA DEL PACIFICO Y EL MERCOSUR DEBEN SER COMPLEMENTARIOS"".",2015-05-28T00:00:00,RESOLUCION,"ASSEFF, ALBERTO"
HCDN175989,"SOLICITAR AL PODER EJECUTIVO QUE INSTE A LA CUMBRE DE LA COMUNIDAD DE ESTADOS LATINOAMERICANOS Y CARIBEÑOS -CELAC- Y LA UNION EUROPEA -UE-, A INCORPORAR COMO TEMA DE AGENDA LA CORRUPCION EN LA FIFA Y EN EL MUNDO FUTBOLISTICO.",2015-06-04T00:00:00,RESOLUCION,"SCHMIDT LIERMANN, CORNELIA"
HCDN176065,"NIVEL DE REINTEGRO A LA EXPORTACION ASIGNADO A LOS PRODUCTOS COMPRENDIDOS EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (N.C.M.), REFERIDAS AL ACEITE DE OLIVA ENVASADO Y A GRANEL.",2015-06-05T00:00:00,LEY,"JUAREZ, MYRIAN DEL VALLE"
HCDN176073,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA QUEJA FORMULADA POR EL GOBIERNO DE LA REPUBLICA BOLIVARIANA DE VENEZUELA A RAIZ DE LOS ELEVADOS GASTOS INCURRIDOS POR LA DIPLOMATICA ARGENTINA MARIANA VAZQUEZ, EN SU ROL DE COORDINADORA DE LA UNIDAD DE PARTICIPACION SOCIAL DEL MERCOSUR - UPS -, Y OTRAS CUESTIONES CONEXAS.",2015-06-05T00:00:00,RESOLUCION,"ASSEFF, ALBERTO"
HCDN176468,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE, LAS TAREAS Y FUNCIONAMIENTO DE LA COMISION NACIONAL ASESORA PARA LA PROMOCION DE LA PRODUCCION Y USO SUSTENTABLES DE LOS BIOCOMBUSTIBLES, Y OTRAS CUESTIONES CONEXAS.",2015-06-12T00:00:00,RESOLUCION,"MARTINEZ, SOLEDAD"
HCDN176602,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA PROMOVER Y PROTEGER EL DESARROLLO DE LA PRODUCCION DE CARNE VACUNA EN LA ZONA COMPRENDIDA DENTRO DE LA ""ZONA LIBRE DE AFTOSA SIN VACUNACION"" - PATAGONIA-.",2015-06-17T00:00:00,DECLARACION,"AVOSCAN, HERMAN HORACIO"
HCDN176898,"PRODUCCION, COMERCIALIZACION Y USO DE PRODUCTOS FITOSANITARIOS Y FERTILIZANTES: REGIMEN.",2015-06-23T00:00:00,LEY,"BARCHETTA, OMAR SEGUNDO"
HCDN176933,"EXPRESAR PREOCUPACION ANTE LOS DICHOS DEL TITULAR DE LA ""FEDERACION ARGENTINA SINDICAL DEL PETROLEO, GAS Y BIOCOMBUSTIBLES"", ALBERTO ROBERTI, POR PROBLEMAS EN EL SUMINISTRO DE GAS EN DIVERSAS PROVINCIAS DEL PAIS, COMO CONSECUENCIA DE UNA HUELGA QUE MANTIENEN EN RECLAMO DE AUMENTO SALARIAL.",2015-06-25T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN177088,EXPRESAR PREOCUPACION POR LA CAIDA EN LA PRODUCCION DE ACERO RESPECTO DEL MISMO MES EN EL AÑO 2014.,2015-06-26T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN177089,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA CAIDA DE LA PRODUCCION DE ACERO EN EL MES DE MAYO DE 2015, Y OTRAS CUESTIONES CONEXAS.",2015-06-26T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN177159,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LA APERTURA DEL MERCADO DE LOS ESTADOS UNIDOS DE AMERICA PARA LA CARNE FRESCA DE ORIGEN ARGENTINO, Y OTRAS CUESTIONES CONEXAS.",2015-07-01T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN177164,"EXPRESAR BENEPLACITO POR LA DECISION DE LAS AUTORIDADES SANITARIAS DE LOS ESTADOS UNIDOS DE AMERICA, DE PERMITIR, LUEGO DE 14 AÑOS, EL INGRESO DE CARNE BOVINA FRESCA DE PROCEDENCIA ARGENTINA.",2015-07-01T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN177223,"REGULACION Y PROMOCION PARA LA PRODUCCION Y USO SUSTENTABLE DE BIOCOMBUSTIBLES - LEY 26093 . MODIFICACION DEL ARTICULO 8°, SOBRE MEZCLA DEL COMBUSTIBLE LIQUIDO, EN UN DIEZ POR CIENTO COMO MINIMO DE BIOETANOL.",2015-07-03T00:00:00,LEY,"CASAÑAS, JUAN FRANCISCO"
HCDN177395,"IMPUESTO A LOS COMBUSTIBLES LIQUIDOS Y GASEOSOS - LEY 23966 -. MODIFICACION DEL ARTICULO 4, SOBRE REDUCCION DE LA ALICUOTA DEL COMPONENTE NAFTA Y GASOIL EN UN 10% EN LOS BIOCOMBUSTIBLES Y EN LOS BIODIESEL.",2015-07-07T00:00:00,LEY,"CASAÑAS, JUAN FRANCISCO"
HCDN177579,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES VINCULADAS A RESTRICCIONES A LA IMPORTACION DE PRODUCTOS TRANSGENICOS ARGENTINOS DERIVADOS DE LA SOJA Y EL MAIZ, POR PARTE DE LA UNION EUROPEA.",2015-07-08T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN177584,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSOS ASPECTOS RELACIONADOS CON EL CORRIMIENTO DE LA BARRERA FITOSANITARIA SEGUN LO NORMADO POR LA RESOLUCION DEL MINISTERIO DE AGRICULTURA, GANADERIA Y PESCA LA NACION, N° 141/2013.",2015-07-08T00:00:00,RESOLUCION,"MAC ALLISTER, CARLOS JAVIER"
HCDN177704,"ELABORACION, REGISTRO, COMERCIALIZACION Y CONTROL DE PRODUCTOS FITOSANITARIOS. REGIMEN.",2015-07-15T00:00:00,LEY,"BASTERRA, LUIS EUGENIO"
HCDN177771,"DECLARAR DE INTERES DE LA H. CAMARA EL ""CONGRESO NACIONAL DE VIVEROS CITRICOS, FORESTALES Y ORNAMENTALES"", A REALIZARSE DEL 4 AL 6 DE AGOSTO DE 2015 EN LA CIUDAD DE POSADAS, PROVINCIA DE MISIONES.",2015-07-16T00:00:00,RESOLUCION,"BASTERRA, LUIS EUGENIO"
HCDN177999,"EXPRESAR BENEPLACITO POR LA INCORPORACION DEL ESTADO PLURINACIONAL DE BOLIVIA AL ""MERCADO COMUN DEL SUR - MERCOSUR -"".",2015-07-21T00:00:00,RESOLUCION,"ASSEFF, ALBERTO"
HCDN178222,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA INSTAR A LOS REPRESENTANTES ARGENTINOS ANTE EL PARLAMENTO DEL MERCOSUR - PARLASUR -, A LA ELIMINACION DEL TRABAJO INFANTIL DOMESTICO EN TODOS LOS ESTADOS MIEMBROS DEL BLOQUE Y EN PARTICULAR EN LA REPUBLICA DEL PARAGUAY.",2015-07-28T00:00:00,RESOLUCION,"ASSEFF, ALBERTO"
HCDN178339,PARLAMENTO DEL MERCOSUR. SE ESTABLECE COMO MEDIDA DE EXCEPCION QUE EL REGIMEN REMUNERATORIO Y LABORAL DE LOS PARLAMENTARIOS QUEDARA SUSPENDIDO HASTA TANTO SE IMPLEMENTE DEFINITIVAMENTE.,2015-07-31T00:00:00,LEY,"PRADINES, ROBERTO ARTURO"
HCDN178352,"EXPRESAR BENEPLACITO POR RESOLUCION FAVORABLE A LOS INTERESES NACIONALES QUE DISPUSO LA ""ORGANIZACION MUNDIAL DE COMERCIO - OMC -"", EN LA DISPUTA QUE LA REPUBLICA ARGENTINA MANTENIA CON LOS ESTADOS UNIDOS DE AMERICA, QUE VEDABA LA IMPORTACION A DICHO PAIS DE CARNE VACUNA DESDE EL AÑO 2001.",2015-07-31T00:00:00,RESOLUCION,"ASSEFF, ALBERTO"
HCDN178942,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA APARICION DE LA DENOMINADA ""ALIANZA CRIMINAL DEL MERCOSUR"".",2015-08-18T00:00:00,RESOLUCION,"EHCOSOR, MARIA AZUCENA"
HCDN179062,"EXPRESAR PREOCUPACION POR EL INTENTO DE ALGUNOS SECTORES RELACIONADOS CON LA CARNE EN ESTADOS UNIDOS DE AMERICA, DE BLOQUEAR LAS IMPORTACIONES DE NUESTRO PAIS.",2015-08-20T00:00:00,DECLARACION,"MARTINEZ, JULIO CESAR"
HCDN179063,"EXPRESAR BENEPLACITO POR EL FALLO DE LA ""ORGANIZACION MUNDIAL DE COMERCIO - OMC -"", A FAVOR DE LA ARGENTINA COMO CONSECUENCIA DE LA PROHIBICION DE IMPORTAR CORTES VACUNOS A LOS ESTADOS UNIDOS DE AMERICA.",2015-08-20T00:00:00,DECLARACION,"MARTINEZ, JULIO CESAR"
HCDN179182,"SOLICITAR AL PODER EJECUTIVO, QUE EL PARLAMENTO DEL MERCOSUR PROPONGA A LOS PAISES MIEMBROS LA ARMONIZACION DE PARAMETROS EN LO RELATIVO A SISTEMAS DE SEGURIDAD SOCIAL, CON EL OBJETO DE MARCHAR HACIA UN SISTEMA UNIFICADO.",2015-08-21T00:00:00,DECLARACION,"SANTIN, EDUARDO"
HCDN179439,CUOTAS Y ARANCELES DE UNIVERSIDADES PRIVADAS. REGIMEN REGULATORIO.,2015-08-27T00:00:00,LEY,"FERNANDEZ SAGASTI, ANABEL"
HCDN179572,"EXPRESAR BENEPLACITO POR EL RECIENTE FALLO FAVORABLE DE LA ""ORGANIZACION MUNDIAL DE COMERCIO - OMC -"", CON RESPECTO AL INGRESO DE CARNES ARGENTINAS AL MERCADO DE LOS ESTADOS UNIDOS DE AMERICA.",2015-09-01T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN179607,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL ESTADO ACTUAL DE LAS NEGOCIACIONES QUE SE LLEVAN A CABO ENTRE EL MERCOSUR Y LA UNION EUROPEA.,2015-09-02T00:00:00,RESOLUCION,"PEREZ, ADRIAN"
HCDN179703,"EXPRESAR PREOCUPACION POR LOS RESULTADOS DEL RECIENTE INFORME DE LA FAO - ORGANIZACION DE LAS NACIONES UNIDAS PARA LA AGRICULTURA Y LA ALIMENTACION -, SEGUN EL CUAL ARGENTINA SE ENCUENTRA ENTRE LOS 10 PAISES DEL MUNDO CON MAYOR DEFORESTACION.",2015-09-07T00:00:00,RESOLUCION,"BIANCHI, IVANA MARIA"
HCDN179900,"DECLARAR DE INTERES DE LA H. CAMARA LA ""21 FIESTA NACIONAL DE LA MIEL, EXPO APICOLA DEL MERCOSUR"", A REALIZARSE DEL 18 AL 20 DE MARZO DE 2016 EN LA CIUDAD DE VILLA GOBERNADOR MACIA, PROVINCIA DE ENTRE RIOS.",2015-09-15T00:00:00,RESOLUCION,"ASSEFF, ALBERTO"
HCDN179965,SISTEMA DE TRAZABILIDAD DE LA FRUTA DE PEPITA Y CAROZO. CREACION.,2015-09-17T00:00:00,LEY,"SORIA, MARIA EMILIA"
